0,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933,38.933
1,38.1311,40.0967,39.9428,39.4722,38.2124,39.3771,39.5161,39.8861,40.8163,37.1769,39.4282,41.1308,37.1735,36.8518,38.5564,38.8837,38.8248,38.3798,39.0083,38.9141,38.844,40.4897,40.432,39.684,40.0707,36.917,40.0278,39.8398,38.284,39.1955,39.5796,40.0106,39.1757,39.9899,39.8046,39.1749,40.987,40.476,39.8357,38.6942,38.4548,39.6003,38.5319,37.8199,37.1387,36.8012,38.5468,39.6404,38.4242,37.0326,38.1698,39.0042,40.4036,38.7846,38.3613,37.6071,40.1525,36.5764,38.8668,38.8137,39.3515,38.9127,38.9695,39.3399,39.652,40.2621,37.088,38.6617,38.7701,38.6124,39.914,39.4843,37.9679,41.6914,37.106,40.1613,38.1999,37.3107,38.5379,40.7524,39.847,40.1644,39.9945,38.1627,40.4646,38.295,39.3054,37.6907,39.911,38.6564,39.034,39.2663,39.2231,39.6174,39.5682,39.4848,39.8105
2,37.4126,41.2246,40.9687,40.0306,37.5423,39.8076,40.0196,40.7813,42.7242,35.4393,39.8961,43.2655,35.5258,34.6581,38.2194,38.9254,38.7284,37.8485,39.1112,38.8855,38.7753,41.9829,41.8926,40.4356,41.1565,34.9307,40.9967,40.6967,37.6211,39.4923,40.1957,41.0193,39.4215,40.9705,40.6497,39.4634,43.0415,41.9339,40.691,38.4708,37.9716,40.2131,38.1976,36.7907,35.3703,34.7013,38.2295,40.3257,37.905,35.1446,37.4183,39.0899,41.7901,38.6844,37.7802,36.397,41.38,34.1565,38.8105,38.7639,39.7445,38.9022,39.0074,39.7372,40.3699,41.5313,35.282,38.4258,38.6391,38.3753,40.8927,40.1199,36.9963,44.3424,35.3219,41.3679,37.5914,35.7809,38.1579,42.5515,40.7073,41.4244,41.0089,37.5133,41.9825,37.6769,39.6703,36.5167,40.8721,38.5354,39.1914,39.5858,39.5407,40.349,40.1765,40.1024,40.6333
3,36.8176,42.2822,41.9943,40.6117,36.9525,40.2029,40.421,41.5483,44.5986,33.7951,40.3081,45.262,34.0549,32.4251,37.9133,39.1087,38.6338,37.3707,39.2684,38.8402,38.7621,43.3384,43.249,41.1772,42.1636,33.0273,41.7713,41.4869,36.9386,39.8079,40.7402,41.9781,39.6493,41.8712,41.4277,39.8242,45.0243,43.2641,41.4478,38.2737,37.5026,40.7567,37.9361,35.8929,33.6855,32.6868,38.0395,41.0031,37.3579,33.3448,36.7236,39.169,43.0472,38.6824,37.2089,35.3794,42.573,31.7486,38.7692,38.7966,40.0908,38.9178,39.0148,40.099,41.108,42.6784,33.5739,38.2244,38.5649,38.2655,41.8325,40.8044,36.0473,46.7925,33.6549,42.5015,37.1321,34.4253,37.9081,44.2489,41.4632,42.6904,41.9411,36.9846,43.4329,37.1065,40.0282,35.4509,41.7884,38.5215,39.4209,39.8888,39.8288,41.1065,40.7357,40.7544,41.3653
4,36.3723,43.2378,43.006,41.2152,36.4676,40.5431,40.7067,42.1171,46.3769,32.3109,40.6411,47.0544,32.8126,30.2315,37.6276,39.4752,38.5315,36.9756,39.5083,38.7711,38.8354,44.487,44.4405,41.8991,43.0682,31.2573,42.2944,42.1982,36.2333,40.1241,41.1758,42.9065,39.8395,42.6943,42.0988,40.2759,46.8657,44.4346,42.0643,38.1106,37.0621,41.2198,37.7411,35.165,32.1407,30.8099,38.0272,41.6844,36.7668,31.7058,36.1334,39.2187,44.1384,38.8222,36.6697,34.6132,43.6917,29.4336,38.7453,38.9188,40.3715,38.972,38.9621,40.4019,41.8901,43.6507,32.0177,38.0527,38.573,38.3198,42.698,41.4927,35.1455,48.9596,32.173,43.5086,36.8377,33.3159,37.7001,45.7704,42.0641,43.9398,42.7617,36.5694,44.7638,36.6103,40.3819,34.5255,42.6329,38.6447,39.7312,40.1721,40.03,41.8615,41.2306,41.4035,41.9718
5,36.0884,44.0647,43.9916,41.8384,36.1053,40.8118,40.8726,42.4255,47.9987,31.0435,40.8795,48.5873,31.8353,28.1592,37.3512,40.0543,38.4147,36.6896,39.8572,38.6705,39.021,45.3686,45.4162,42.5914,43.8474,29.6676,42.5223,42.823,35.5053,40.4221,41.4713,43.8247,39.9745,43.4455,42.6289,40.8254,48.5038,45.4224,42.509,37.9845,36.6596,41.5938,37.5994,34.6351,30.7884,29.1169,38.2307,42.379,36.1196,30.2937,35.6944,39.2167,45.0393,39.1355,36.1841,34.138,44.7023,27.2954,38.7375,39.1323,40.5708,39.0731,38.8253,40.627,42.7365,44.4087,30.6595,37.9025,38.6887,38.5641,43.4599,42.135,34.312,50.7765,30.935,44.3376,36.7097,32.5124,37.5447,47.0548,42.4646,45.1495,43.4454,36.2561,45.9277,36.2104,40.7346,33.7638,43.3804,38.9976,40.1255,40.4271,40.0924,42.5805,41.6474,42.0112,42.4212
6,35.965,44.7423,44.9404,42.479,35.8743,40.9967,40.9219,42.4266,49.4138,30.0384,41.016,49.8168,31.1425,26.2881,37.073,40.8604,38.2818,36.5351,40.3347,38.5307,39.3372,45.9382,46.1384,43.2431,44.4795,28.3015,42.4284,43.3568,34.757,40.6847,41.6028,44.7515,40.0397,44.1319,42.9936,41.4678,49.889,46.2103,42.7602,37.8944,36.3012,41.8727,37.4968,34.3212,29.6735,27.642,38.6724,43.0942,35.41,29.1649,35.4489,39.1437,45.7381,39.6363,35.767,33.9743,45.579,25.418,38.7413,39.4339,40.6758,39.2239,38.5878,40.7602,43.6582,44.9261,29.536,37.7643,38.9351,39.0099,44.0997,42.6824,33.5656,52.1934,29.9872,44.9431,36.7339,32.0578,37.4521,48.0576,42.6314,46.296,43.9697,36.031,46.8854,35.9221,41.0851,33.1804,44.0075,39.5002,40.6017,40.6403,39.9741,43.2288,41.9715,42.5415,42.6876
7,35.9923,45.2575,45.8421,43.1381,35.7746,41.091,40.8621,42.0963,50.5892,29.329,41.0537,50.7121,30.7383,24.6925,36.7814,41.8904,38.1371,36.5284,40.947,38.3463,39.793,46.17,46.5858,43.841,44.9467,27.199,42.0049,43.7978,33.993,40.8976,41.5544,45.703,40.024,44.7599,43.1812,42.1882,50.9874,46.7852,42.8064,37.8378,35.9905,42.0526,37.4233,34.2312,28.8296,26.4038,39.3579,43.8337,34.6383,28.3629,35.429,38.9854,46.2339,40.3184,35.4226,34.127,46.3038,23.8781,38.7515,39.8152,40.677,39.4208,38.2419,40.7931,44.652,45.1897,28.6736,37.6289,39.3298,39.6527,44.612,43.0937,32.9246,53.179,29.3617,45.2916,36.8809,31.9766,37.4318,48.7524,42.5497,47.3566,44.3146,35.8805,47.61,35.7511,41.4238,32.7823,44.494,40.1392,41.1526,40.7972,39.6468,43.7745,42.1879,42.9638,42.7559
8,36.1555,45.6057,46.6868,43.8214,35.7973,41.0936,40.7022,41.4374,51.5123,28.9369,41.006,51.2564,30.6134,23.4372,36.4658,43.1245,37.9891,36.6789,41.6819,38.1154,40.3878,46.0614,46.7546,44.369,45.237,26.3951,41.2641,44.1474,33.2203,41.0503,41.3177,46.6893,39.9208,45.3339,43.1937,42.9652,51.7812,47.1369,42.6456,37.8119,35.7317,42.1313,37.3771,34.3624,28.2757,25.4033,40.2767,44.5961,33.8119,27.9168,35.652,38.7336,46.5351,41.1552,35.1429,34.5885,46.8656,22.7372,38.7635,40.2634,40.57,39.6541,37.7893,40.7217,45.6994,45.1982,28.0891,37.4887,39.8813,40.4715,45.0047,43.3406,32.4087,53.7208,29.0756,45.3646,37.1115,32.2727,37.4921,49.132,42.2281,48.3114,44.4628,35.793,48.0898,35.694,41.7306,32.5705,44.8248,40.8935,41.7671,40.886,39.0987,44.1929,42.2829,43.2552,42.6246
9,36.4376,45.7908,47.4656,44.5399,35.9261,41.0103,40.4511,40.478,52.1898,28.8734,40.8961,51.447,30.7469,22.5734,36.117,44.5281,37.8469,36.9896,42.5059,37.8402,41.1107,45.6309,46.6591,44.8093,45.3459,25.918,40.2374,44.4089,32.4481,41.1371,40.9882,47.7126,39.7285,45.8542,43.0444,43.7734,52.2689,47.2581,42.2859,37.8148,35.5307,42.109,37.3659,34.7031,28.0151,24.6266,41.402,45.3715,32.9461,27.8416,36.1171,38.3864,46.6574,42.1036,34.9113,35.3412,47.2587,22.0332,38.7743,40.7615,40.357,39.9089,37.2406,40.5464,46.7684,44.9617,27.7895,37.339,40.5849,41.4313,45.2956,43.4111,32.0397,53.8235,29.1307,45.1602,37.3842,32.9285,37.6394,49.2075,41.6984,49.146,44.4012,35.7597,48.329,35.7386,41.9756,32.5414,44.9911,41.7389,42.431,40.8999,38.3367,44.4678,42.245,43.3994,42.307
