0,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339,4.48339
1,4.47809,4.52793,4.4971,4.51467,4.49192,4.49282,4.49938,4.49019,4.47741,4.48445,4.48904,4.49408,4.495,4.48399,4.45975,4.47184,4.44538,4.47425,4.48472,4.47975,4.49177,4.49803,4.4664,4.49431,4.48657,4.48167,4.49601,4.46438,4.47052,4.48469,4.47964,4.45328,4.4677,4.45779,4.47806,4.4808,4.49703,4.52099,4.4834,4.45043,4.46883,4.47267,4.49907,4.48238,4.47686,4.48932,4.48503,4.49161,4.4968,4.49573,4.47789,4.49076,4.44785,4.49074,4.50497,4.48214,4.46948,4.485,4.47891,4.47469,4.49497,4.49257,4.48379,4.4959,4.49421,4.49393,4.47142,4.49111,4.46692,4.48712,4.46715,4.48022,4.48341,4.469,4.51049,4.4886,4.48335,4.48736,4.4696,4.4855,4.49768,4.47462,4.48897,4.48346,4.48058,4.46409,4.46192,4.4856,4.49683,4.49643,4.49603,4.46288,4.45765,4.49162,4.48939,4.47398,4.48228
2,4.47071,4.56972,4.51036,4.54272,4.49869,4.49945,4.51075,4.49858,4.47295,4.48456,4.49538,4.50482,4.50705,4.48564,4.4389,4.46246,4.41149,4.46557,4.48695,4.47609,4.49902,4.51031,4.44967,4.50602,4.48607,4.48153,4.51013,4.4459,4.45863,4.48626,4.47608,4.42681,4.4549,4.43375,4.47364,4.47725,4.50972,4.55305,4.48297,4.42158,4.45717,4.46031,4.513,4.48214,4.46656,4.49647,4.48255,4.49754,4.51091,4.50731,4.47244,4.49869,4.41406,4.49546,4.52579,4.4814,4.45748,4.48547,4.47481,4.46771,4.50639,4.49966,4.48554,4.50749,4.50143,4.50284,4.45643,4.49892,4.45352,4.48952,4.45346,4.47809,4.48384,4.45726,4.53581,4.4916,4.48339,4.48984,4.45711,4.48424,4.50906,4.46241,4.49573,4.48392,4.47907,4.44583,4.44039,4.4861,4.50994,4.50814,4.50769,4.44368,4.43414,4.49941,4.49556,4.46372,4.48228
3,4.46001,4.60666,4.52284,4.56508,4.5024,4.50131,4.51377,4.50886,4.47104,4.48327,4.50273,4.51543,4.51967,4.48892,4.42225,4.45659,4.38453,4.45778,4.49029,4.47246,4.50401,4.51824,4.43346,4.51861,4.47955,4.48377,4.52644,4.42859,4.44853,4.48842,4.47256,4.40603,4.44661,4.41255,4.4705,4.47213,4.52084,4.57559,4.4817,4.39972,4.44996,4.44547,4.52403,4.48215,4.45002,4.50515,4.47307,4.49969,4.52518,4.51713,4.46714,4.50752,4.38374,4.49596,4.5449,4.48164,4.44852,4.48443,4.47145,4.46384,4.51695,4.50331,4.48918,4.51761,4.50264,4.50908,4.43682,4.5065,4.4454,4.48992,4.4444,4.47722,4.48516,4.44996,4.55791,4.49085,4.48353,4.48975,4.44663,4.47725,4.51544,4.44436,4.50414,4.48513,4.47933,4.42928,4.41916,4.48378,4.522,4.51845,4.51776,4.42684,4.41445,4.50635,4.50188,4.45229,4.48386
4,4.44712,4.63775,4.53433,4.58187,4.5028,4.49902,4.50961,4.52076,4.47231,4.48109,4.51111,4.52581,4.53269,4.49392,4.41042,4.45499,4.36639,4.45132,4.49456,4.46897,4.50572,4.52086,4.41813,4.53181,4.46929,4.48881,4.54516,4.4137,4.44091,4.49148,4.46864,4.392,4.44365,4.3951,4.46872,4.46582,4.5308,4.58902,4.47929,4.38679,4.44803,4.42968,4.53195,4.4813,4.42941,4.51523,4.45867,4.49909,4.53863,4.5242,4.46212,4.51729,4.35856,4.49318,4.56128,4.48334,4.44325,4.48381,4.46918,4.464,4.52563,4.50453,4.49475,4.52662,4.50017,4.51258,4.41556,4.51316,4.44419,4.4886,4.44147,4.47742,4.48775,4.44821,4.57636,4.48743,4.48387,4.48713,4.4399,4.46736,4.51715,4.42327,4.51424,4.4874,4.48133,4.41469,4.39925,4.48011,4.53202,4.52684,4.52576,4.41325,4.39953,4.51212,4.50836,4.44022,4.48702
5,4.43441,4.66283,4.54465,4.59462,4.5005,4.4947,4.50106,4.53382,4.4769,4.47908,4.52021,4.53583,4.54566,4.50023,4.40347,4.45789,4.35813,4.44661,4.49934,4.46568,4.50337,4.51828,4.40398,4.54512,4.45868,4.49661,4.566,4.40292,4.43618,4.49564,4.46372,4.38511,4.44616,4.38195,4.46798,4.45954,4.54083,4.59492,4.47547,4.38386,4.45155,4.41543,4.53709,4.47837,4.40799,4.52626,4.4429,4.49803,4.55022,4.52778,4.45743,4.52758,4.33992,4.48924,4.57402,4.48687,4.44184,4.48636,4.46815,4.46847,4.53126,4.50541,4.5019,4.53536,4.49759,4.5139,4.39665,4.51799,4.45082,4.48656,4.44539,4.47823,4.49177,4.45252,4.59161,4.48387,4.48449,4.48295,4.43782,4.45887,4.51579,4.40349,4.52571,4.49085,4.48466,4.40197,4.38201,4.47794,4.53884,4.5322,4.53132,4.40346,4.3897,4.51644,4.51499,4.42847,4.49141
6,4.42368,4.68204,4.55359,4.60458,4.49634,4.49002,4.48981,4.5474,4.48437,4.4783,4.52926,4.54538,4.55784,4.50687,4.40088,4.46473,4.35978,4.44402,4.50376,4.46248,4.49649,4.51114,4.39124,4.55755,4.44972,4.50651,4.58802,4.39763,4.43439,4.50092,4.45699,4.38503,4.45352,4.37326,4.46751,4.45455,4.55209,4.59417,4.47004,4.39083,4.45995,4.40434,4.5398,4.47221,4.38772,4.53739,4.42796,4.49826,4.55897,4.52743,4.45305,4.5374,4.32867,4.48576,4.58257,4.49229,4.44376,4.49387,4.4683,4.4767,4.53277,4.50746,4.50981,4.54448,4.49702,4.51367,4.3825,4.51988,4.46521,4.48479,4.45593,4.47887,4.49693,4.46245,4.60433,4.48208,4.48539,4.47837,4.44084,4.4544,4.51263,4.38768,4.53771,4.49531,4.48835,4.39054,4.36849,4.47934,4.54126,4.53498,4.53409,4.3977,4.38473,4.51899,4.52164,4.41794,4.49616
7,4.41584,4.69566,4.56091,4.61234,4.49097,4.48584,4.47693,4.5606,4.49372,4.47935,4.53703,4.55429,4.56821,4.51242,4.40118,4.47388,4.36993,4.44381,4.50626,4.45906,4.48506,4.50033,4.37998,4.56725,4.44338,4.51679,4.60931,4.39852,4.43523,4.50708,4.4475,4.39049,4.46389,4.36882,4.46604,4.45162,4.56507,4.58744,4.46282,4.40586,4.47148,4.39698,4.54029,4.46144,4.36961,4.54705,4.41493,4.5007,4.56363,4.52313,4.4488,4.54531,4.32495,4.48358,4.58684,4.49927,4.44748,4.50687,4.46941,4.48735,4.52936,4.51128,4.51696,4.55402,4.49928,4.51228,4.37416,4.51771,4.48576,4.48386,4.47188,4.47794,4.50256,4.47627,4.61497,4.48291,4.48649,4.47428,4.44894,4.45495,4.50836,4.37705,4.54907,4.50037,4.49051,4.3794,4.35919,4.48519,4.53809,4.53501,4.53365,4.39582,4.3838,4.51941,4.52812,4.4092,4.49959
8,4.41115,4.70397,4.56636,4.61811,4.48468,4.48242,4.46338,4.57174,4.50365,4.48234,4.5422,4.5624,4.57556,4.51537,4.40123,4.48257,4.38511,4.44617,4.50455,4.45497,4.4695,4.48683,4.37011,4.5715,4.44003,4.5246,4.62706,4.40557,4.4381,4.5137,4.43431,4.39865,4.47348,4.3682,4.46221,4.45083,4.5794,4.57567,4.45373,4.42463,4.48261,4.39311,4.53863,4.44384,4.35431,4.55278,4.4043,4.50567,4.56203,4.51519,4.44442,4.54986,4.32819,4.48305,4.58727,4.50729,4.45052,4.5249,4.47111,4.49873,4.52079,4.51683,4.52119,4.56348,4.50452,4.50992,4.37185,4.51063,4.50943,4.48389,4.49146,4.47344,4.50775,4.49099,4.62369,4.48644,4.48764,4.47111,4.46166,4.46039,4.50344,4.37197,4.55852,4.5054,4.48844,4.36741,4.35401,4.49554,4.52847,4.53228,4.5296,4.39743,4.38564,4.51731,4.53412,4.40248,4.49918
9,4.40938,4.70729,4.56975,4.62189,4.47747,4.47969,4.45013,4.57765,4.51326,4.48689,4.54405,4.56952,4.57887,4.51483,4.39654,4.48847,4.40058,4.45116,4.49685,4.44967,4.45069,4.47168,4.36143,4.56832,4.43967,4.5273,4.6391,4.41815,4.44234,4.52023,4.41648,4.40517,4.47744,4.37089,4.45524,4.45173,4.59406,4.56007,4.4428,4.44184,4.48848,4.39206,4.53472,4.41705,4.34226,4.55243,4.39618,4.51306,4.55116,4.50429,4.43966,4.5506,4.3374,4.48411,4.5847,4.51578,4.45091,4.54678,4.47309,4.50967,4.50784,4.52362,4.52068,4.57193,4.51244,4.50651,4.37516,4.49875,4.5334,4.48453,4.51329,4.46382,4.51165,4.504,4.63045,4.49229,4.4887,4.46883,4.47811,4.46976,4.49819,4.37226,4.56542,4.50971,4.48022,4.35389,4.35238,4.50982,4.51231,4.52705,4.52157,4.40194,4.38899,4.51238,4.53935,4.39768,4.49289
